Record Length,Analog:700
 0.00000024500,9.42480
 0.00000024600,9.42480
 0.00000024700,9.46560
 0.00000024800,9.46560
 0.00000024900,9.50640
 0.00000025000,9.54720
 0.00000025100,9.54720
 0.00000025200,9.58800
 0.00000025300,9.58800
 0.00000025400,9.58800
 0.00000025500,9.58800
 0.00000025600,9.58800
 0.00000025700,9.58800
 0.00000025800,9.58800
 0.00000025900,9.58800
 0.00000026000,9.58800
 0.00000026100,9.58800
 0.00000026200,9.58800
 0.00000026300,9.58800
 0.00000026400,9.58800
 0.00000026500,9.58800
 0.00000026600,9.58800
 0.00000026700,9.58800
 0.00000026800,9.58800
 0.00000026900,9.58800
 0.00000027000,9.58800
 0.00000027100,9.58800
 0.00000027200,9.58800
 0.00000027300,9.62880
 0.00000027400,9.62880
 0.00000027500,9.62880
 0.00000027600,9.62880
 0.00000027700,9.62880
 0.00000027800,9.62880
 0.00000027900,9.62880
 0.00000028000,9.62880
 0.00000028100,9.62880
 0.00000028200,9.66960
 0.00000028300,9.66960
 0.00000028400,9.66960
 0.00000028500,9.66960
 0.00000028600,9.66960
 0.00000028700,9.66960
 0.00000028800,9.66960
 0.00000028900,9.66960
 0.00000029000,9.66960
 0.00000029100,9.66960
 0.00000029200,9.66960
 0.00000029300,9.66960
 0.00000029400,9.71040
 0.00000029500,9.71040
 0.00000029600,9.71040
 0.00000029700,9.71040
 0.00000029800,9.71040
 0.00000029900,9.66960
 0.00000030000,9.71040
 0.00000030100,9.66960
 0.00000030200,9.66960
 0.00000030300,9.66960
 0.00000030400,9.66960
 0.00000030500,9.66960
 0.00000030600,9.66960
 0.00000030700,9.66960
 0.00000030800,9.66960
 0.00000030900,9.66960
 0.00000031000,9.66960
 0.00000031100,9.62880
 0.00000031200,9.62880
 0.00000031300,9.62880
 0.00000031400,9.62880
 0.00000031500,9.62880
 0.00000031600,9.62880
 0.00000031700,9.62880
 0.00000031800,9.62880
 0.00000031900,9.58800
 0.00000032000,9.58800
 0.00000032100,9.58800
 0.00000032200,9.58800
 0.00000032300,9.58800
 0.00000032400,9.58800
 0.00000032500,9.58800
 0.00000032600,9.58800
 0.00000032700,9.58800
 0.00000032800,9.58800
 0.00000032900,9.58800
 0.00000033000,9.58800
 0.00000033100,9.54720
 0.00000033200,9.58800
 0.00000033300,9.54720
 0.00000033400,9.58800
 0.00000033500,9.54720
 0.00000033600,9.58800
 0.00000033700,9.58800
 0.00000033800,9.58800
 0.00000033900,9.58800
 0.00000034000,9.58800
 0.00000034100,9.58800
 0.00000034200,9.58800
 0.00000034300,9.58800
 0.00000034400,9.58800
 0.00000034500,9.58800
 0.00000034600,9.58800
 0.00000034700,9.58800
 0.00000034800,9.58800
 0.00000034900,9.58800
 0.00000035000,9.58800
 0.00000035100,9.58800
 0.00000035200,9.58800
 0.00000035300,9.58800
 0.00000035400,9.58800
 0.00000035500,9.58800
 0.00000035600,9.58800
 0.00000035700,9.58800
 0.00000035800,9.58800
 0.00000035900,9.58800
 0.00000036000,9.58800
 0.00000036100,9.58800
 0.00000036200,9.58800
 0.00000036300,9.58800
 0.00000036400,9.58800
 0.00000036500,9.54720
 0.00000036600,9.54720
 0.00000036700,9.54720
 0.00000036800,9.58800
 0.00000036900,9.58800
 0.00000037000,9.58800
 0.00000037100,9.58800
 0.00000037200,9.58800
 0.00000037300,9.54720
 0.00000037400,9.54720
 0.00000037500,9.54720
 0.00000037600,9.54720
 0.00000037700,9.54720
 0.00000037800,9.58800
 0.00000037900,9.54720
 0.00000038000,9.58800
 0.00000038100,9.58800
 0.00000038200,9.58800
 0.00000038300,9.54720
 0.00000038400,9.54720
 0.00000038500,9.54720
 0.00000038600,9.54720
 0.00000038700,9.54720
 0.00000038800,9.54720
 0.00000038900,9.54720
 0.00000039000,9.58800
 0.00000039100,9.54720
 0.00000039200,9.58800
 0.00000039300,9.58800
 0.00000039400,9.58800
 0.00000039500,9.54720
 0.00000039600,9.58800
 0.00000039700,9.54720
 0.00000039800,9.58800
 0.00000039900,9.58800
 0.00000040000,9.58800
 0.00000040100,9.58800
 0.00000040200,9.58800
 0.00000040300,9.58800
 0.00000040400,9.58800
 0.00000040500,9.58800
 0.00000040600,9.58800
 0.00000040700,9.58800
 0.00000040800,9.58800
 0.00000040900,9.58800
 0.00000041000,9.58800
 0.00000041100,9.58800
 0.00000041200,9.58800
 0.00000041300,9.58800
 0.00000041400,9.58800
 0.00000041500,9.58800
 0.00000041600,9.58800
 0.00000041700,9.58800
 0.00000041800,9.58800
 0.00000041900,9.58800
 0.00000042000,9.58800
 0.00000042100,9.58800
 0.00000042200,9.58800
 0.00000042300,9.58800
 0.00000042400,9.58800
 0.00000042500,9.58800
 0.00000042600,9.58800
 0.00000042700,9.54720
 0.00000042800,9.54720
 0.00000042900,9.54720
 0.00000043000,9.58800
 0.00000043100,9.58800
 0.00000043200,9.58800
 0.00000043300,9.58800
 0.00000043400,9.54720
 0.00000043500,9.50640
 0.00000043600,9.38400
 0.00000043700,9.22080
 0.00000043800,9.01680
 0.00000043900,8.81280
 0.00000044000,8.60880
 0.00000044100,8.44560
 0.00000044200,8.20080
 0.00000044300,8.03760
 0.00000044400,7.79280
 0.00000044500,7.58880
 0.00000044600,7.42560
 0.00000044700,7.18080
 0.00000044800,7.05840
 0.00000044900,6.81360
 0.00000045000,6.56880
 0.00000045100,6.40560
 0.00000045200,6.24240
 0.00000045300,5.99760
 0.00000045400,5.87520
 0.00000045500,5.75280
 0.00000045600,5.71200
 0.00000045700,5.63040
 0.00000045800,5.63040
 0.00000045900,5.63040
 0.00000046000,5.63040
 0.00000046100,5.71200
 0.00000046200,5.71200
 0.00000046300,5.75280
 0.00000046400,5.75280
 0.00000046500,5.75280
 0.00000046600,5.75280
 0.00000046700,5.79360
 0.00000046800,5.79360
 0.00000046900,5.79360
 0.00000047000,5.87520
 0.00000047100,5.83440
 0.00000047200,5.83440
 0.00000047300,5.83440
 0.00000047400,5.83440
 0.00000047500,5.87520
 0.00000047600,5.83440
 0.00000047700,5.83440
 0.00000047800,5.83440
 0.00000047900,5.79360
 0.00000048000,5.79360
 0.00000048100,5.79360
 0.00000048200,5.79360
 0.00000048300,5.79360
 0.00000048400,5.75280
 0.00000048500,5.75280
 0.00000048600,5.75280
 0.00000048700,5.75280
 0.00000048800,5.75280
 0.00000048900,5.75280
 0.00000049000,5.75280
 0.00000049100,5.71200
 0.00000049200,5.71200
 0.00000049300,5.71200
 0.00000049400,5.71200
 0.00000049500,5.71200
 0.00000049600,5.71200
 0.00000049700,5.71200
 0.00000049800,5.71200
 0.00000049900,5.71200
 0.00000050000,5.71200
 0.00000050100,5.71200
 0.00000050200,5.71200
 0.00000050300,5.71200
 0.00000050400,5.75280
 0.00000050500,5.67120
 0.00000050600,5.67120
 0.00000050700,5.71200
 0.00000050800,5.67120
 0.00000050900,5.71200
 0.00000051000,5.71200
 0.00000051100,5.71200
 0.00000051200,5.71200
 0.00000051300,5.71200
 0.00000051400,5.67120
 0.00000051500,5.67120
 0.00000051600,5.67120
 0.00000051700,5.63040
 0.00000051800,5.63040
 0.00000051900,5.58960
 0.00000052000,5.54880
 0.00000052100,5.50800
 0.00000052200,5.50800
 0.00000052300,5.46720
 0.00000052400,5.42640
 0.00000052500,5.42640
 0.00000052600,5.34480
 0.00000052700,5.30400
 0.00000052800,5.30400
 0.00000052900,5.26320
 0.00000053000,5.22240
 0.00000053100,5.18160
 0.00000053200,5.10000
 0.00000053300,5.05920
 0.00000053400,5.01840
 0.00000053500,4.97760
 0.00000053600,4.93680
 0.00000053700,4.89600
 0.00000053800,4.85520
 0.00000053900,4.81440
 0.00000054000,4.77360
 0.00000054100,4.77360
 0.00000054200,4.69200
 0.00000054300,4.73280
 0.00000054400,4.69200
 0.00000054500,4.61040
 0.00000054600,4.65120
 0.00000054700,4.61040
 0.00000054800,4.56960
 0.00000054900,4.56960
 0.00000055000,4.56960
 0.00000055100,4.56960
 0.00000055200,4.52880
 0.00000055300,4.52880
 0.00000055400,4.48800
 0.00000055500,4.52880
 0.00000055600,4.48800
 0.00000055700,4.52880
 0.00000055800,4.48800
 0.00000055900,4.52880
 0.00000056000,4.52880
 0.00000056100,4.52880
 0.00000056200,4.48800
 0.00000056300,4.52880
 0.00000056400,4.48800
 0.00000056500,4.48800
 0.00000056600,4.48800
 0.00000056700,4.48800
 0.00000056800,4.48800
 0.00000056900,4.48800
 0.00000057000,4.48800
 0.00000057100,4.48800
 0.00000057200,4.48800
 0.00000057300,4.48800
 0.00000057400,4.48800
 0.00000057500,4.48800
 0.00000057600,4.48800
 0.00000057700,4.44720
 0.00000057800,4.44720
 0.00000057900,4.44720
 0.00000058000,4.44720
 0.00000058100,4.44720
 0.00000058200,4.44720
 0.00000058300,4.44720
 0.00000058400,4.44720
 0.00000058500,4.44720
 0.00000058600,4.44720
 0.00000058700,4.44720
 0.00000058800,4.40640
 0.00000058900,4.44720
 0.00000059000,4.40640
 0.00000059100,4.40640
 0.00000059200,4.40640
 0.00000059300,4.40640
 0.00000059400,4.40640
 0.00000059500,4.40640
 0.00000059600,4.36560
 0.00000059700,4.40640
 0.00000059800,4.40640
 0.00000059900,4.40640
 0.00000060000,4.40640
 0.00000060100,4.40640
 0.00000060200,4.40640
 0.00000060300,4.44720
 0.00000060400,4.40640
 0.00000060500,4.40640
 0.00000060600,4.44720
 0.00000060700,4.44720
 0.00000060800,4.44720
 0.00000060900,4.44720
 0.00000061000,4.44720
 0.00000061100,4.44720
 0.00000061200,4.44720
 0.00000061300,4.48800
 0.00000061400,4.44720
 0.00000061500,4.48800
 0.00000061600,4.48800
 0.00000061700,4.48800
 0.00000061800,4.48800
 0.00000061900,4.48800
 0.00000062000,4.48800
 0.00000062100,4.52880
 0.00000062200,4.48800
 0.00000062300,4.52880
 0.00000062400,4.52880
 0.00000062500,4.52880
 0.00000062600,4.52880
 0.00000062700,4.52880
 0.00000062800,4.52880
 0.00000062900,4.52880
 0.00000063000,4.52880
 0.00000063100,4.52880
 0.00000063200,4.48800
 0.00000063300,4.52880
 0.00000063400,4.52880
 0.00000063500,4.52880
 0.00000063600,4.52880
 0.00000063700,4.52880
 0.00000063800,4.52880
 0.00000063900,4.52880
 0.00000064000,4.52880
 0.00000064100,4.44720
 0.00000064200,4.48800
 0.00000064300,4.48800
 0.00000064400,4.44720
 0.00000064500,4.52880
 0.00000064600,4.48800
 0.00000064700,4.52880
 0.00000064800,4.52880
 0.00000064900,4.48800
 0.00000065000,4.44720
 0.00000065100,4.48800
 0.00000065200,4.48800
 0.00000065300,4.48800
 0.00000065400,4.52880
 0.00000065500,4.52880
 0.00000065600,4.52880
 0.00000065700,4.52880
 0.00000065800,4.52880
 0.00000065900,4.52880
 0.00000066000,4.52880
 0.00000066100,4.52880
 0.00000066200,4.48800
 0.00000066300,4.48800
 0.00000066400,4.52880
 0.00000066500,4.52880
 0.00000066600,4.52880
 0.00000066700,4.48800
 0.00000066800,4.52880
 0.00000066900,4.52880
 0.00000067000,4.52880
 0.00000067100,4.52880
 0.00000067200,4.52880
 0.00000067300,4.52880
 0.00000067400,4.52880
 0.00000067500,4.52880
 0.00000067600,4.52880
 0.00000067700,4.52880
 0.00000067800,4.52880
 0.00000067900,4.52880
 0.00000068000,4.52880
 0.00000068100,4.52880
 0.00000068200,4.52880
 0.00000068300,4.52880
 0.00000068400,4.52880
 0.00000068500,4.52880
 0.00000068600,4.52880
 0.00000068700,4.52880
 0.00000068800,4.52880
 0.00000068900,4.52880
 0.00000069000,4.52880
 0.00000069100,4.52880
 0.00000069200,4.52880
 0.00000069300,4.52880
 0.00000069400,4.52880
 0.00000069500,4.52880
 0.00000069600,4.52880
 0.00000069700,4.48800
 0.00000069800,4.48800
 0.00000069900,4.52880
